Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-07-09,KALYANKJIL.NS,KALYAN JEWELLERS IND LTD,Consumer Cyclical,443.0,18.4,14.15,7.65,68.8,443.0,330.8,0.0,0.0,457503932416,33.92,10274.94,-0.66,66.22,409.5,-1.63,118.28,781.85,7.61,3.97,118.13,N/A,0.97,24.31,7.21,Revenue +66.22% YoY | Profit +118.28% YoY | EPS +118.13% YoY | ROE 24.31%,"Titan Company, Kalyan Jewellers, Senco Gold, other stocks fall up to 2% as Centre tightens duty-free gold imports
Federal Bank, Indian Bank, MCX & Nalco in MSCI Global
Gold, housing plays take a hit as PM Modi's austerity pitch rattles consumer-facing stocks
Get multiple analysts' prediction on Kalyan Jewellers Ind"
2026-07-09,MAPMYINDIA.NS,C.E. INFO SYSTEMS LIMITED,Technology,1069.2,14.79,16.94,8.02,73.1,1077.0,809.75,-0.72,1.88,58550517760,43.64,145.04,54.82,1.04,50.77,170.48,4.53,81.28,56.04,9.28,3.92,N/A,0.01,15.8,9.17,Revenue +54.82% QoQ | Profit +170.48% QoQ | EBITDA Margin 56.04%,No recent news
2026-07-09,AZAD.NS,AZAD ENGINEERING LIMITED,Industrials,2476.1,11.07,19.39,3.76,75.9,2476.1,1913.2,0.0,-0.63,159910854656,120.73,161.54,1.78,34.08,35.98,4.27,50.44,77.9,48.23,5.57,37.53,N/A,0.31,9.14,5.31,Revenue +34.08% YoY | Profit +50.44% YoY | EPS +37.53% YoY | EBITDA Margin 48.23%,"Market Trading Guide: 360 One Wam among 6 stock recommendations for Wednesday
Stocks in news: RIL, Infosys, Adani Energy, Dabur India, Adani Green
Mutual funds bought 505 smallcap stocks in March crash. Two weeks later, they're winning big
Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-07-09,BORORENEW.NS,BOROSIL RENEWABLES LTD,Technology,651.65,9.59,4.69,6.65,66.7,651.65,491.95,0.0,1.88,91415543808,68.96,439.92,12.67,17.77,169.14,68.97,941.52,144.92,32.94,12.07,888.89,N/A,0.11,10.15,13.18,Profit +941.52% YoY | Profit +68.97% QoQ | EPS +888.89% YoY | EBITDA Margin 32.94%,"Stock market update: Nifty Realty index falls 1.04%
Sensex falls! But these stocks are up over 10% on BSE
Stock market update: Stocks that hit 52-week lows on NSE in today's trade
Unlock Stock Score, Analyst' Ratings & Recommendations
Get multiple analysts' prediction on Borosil Renewables"
2026-07-09,SAATVIKGL.NS,SAATVIK GREEN ENERGY LTD,Technology,455.15,8.37,0.33,2.58,43.0,487.65,420.0,-6.66,1.88,57851842560,15.28,1607.66,27.89,210.25,60.61,-38.61,49.83,116.59,7.25,5.06,40.2,-38.66,0.69,42.05,13.6,Revenue +210.25% YoY | Revenue +27.89% QoQ | Profit +49.83% YoY | EPS +40.2% YoY | ROE 42.05%,"Saatvik Green Energy bags Rs 171-cr solar modules supply order
Compliances-Reg.24(A)-Annual Secretarial Compliance
Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order
Unlock Stock Score, Analyst' Ratings & Recommendations
Get multiple analysts' prediction on Saatvik Green Energy"
2026-07-09,CHOICEIN.NS,CHOICE INTERNATIONAL LTD,Financial Services,830.45,7.98,6.44,6.05,75.5,830.45,640.8,0.0,-1.34,185004736512,74.95,306.71,1.1,46.51,60.31,-8.1,96.21,122.64,39.99,3.05,98.05,N/A,0.5,16.24,7.69,Revenue +46.51% YoY | Profit +96.21% YoY | EPS +98.05% YoY | EBITDA Margin 39.99%,No recent news
2026-07-09,BALAMINES.NS,BALAJI AMINES LIMITED,Basic Materials,2364.0,7.62,6.47,3.13,61.3,2364.0,1332.9,0.0,-0.33,76595961856,45.8,394.79,19.16,11.92,63.21,101.09,57.77,101.99,25.83,19.99,61.73,N/A,0.06,8.11,5.3,Revenue +19.16% QoQ | Profit +57.77% YoY | Profit +101.09% QoQ | EPS +61.73% YoY | EBITDA Margin 25.83%,"Dividend Alert! Last day to buy M&M, Swaraj Engines, 31 other stocks to earn payouts up to Rs 110
Higher input costs likely to erode chemical companies' profits
Nykaa, Paytm among six additions in MSCI India index; Tata Elxsi, CONCOR out
Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-07-09,SWIGGY.NS,SWIGGY LIMITED,Consumer Cyclical,280.95,7.47,12.83,3.46,69.2,280.95,238.75,0.0,0.0,732171075584,N/A,6383.0,3.82,44.74,-800.0,24.88,25.99,-432.0,-6.77,-3.34,27.39,N/A,0.14,-29.12,-13.75,Revenue +44.74% YoY | Profit +24.88% QoQ,No recent news
2026-07-09,INOXINDIA.NS,INOX INDIA LIMITED,Industrials,2006.2,6.95,5.2,1.84,55.6,2040.9,1400.22,-1.7,-0.63,182089744384,70.82,460.65,7.49,38.07,75.24,23.96,28.86,109.25,23.72,8.29,28.93,N/A,0.07,25.9,10.21,Revenue +38.07% YoY | Profit +23.96% QoQ | ROE 25.9%,"Explained: How SpaceX’s $75 billion IPO could create opportunity for Inox India shareholders
SpaceX IPO a bid too far? Some opt for a proxy play with Inox India
Announcement under Regulation 30 (LODR)-Press Release / Media Release
Announcement under Regulation 30 (LODR)-Code of Conduct under SEBI (PIT) Regulations, 2015
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-07-09,LODHA.NS,LODHA DEVELOPERS LIMITED,Real Estate,1192.15,6.91,18.48,1.95,92.6,1192.15,849.95,0.0,0.0,1190856753152,34.83,4713.5,0.88,15.44,1007.9,5.33,6.72,1541.9,32.71,10.09,6.43,N/A,0.42,15.71,5.26,EBITDA Margin 32.71%,No recent news
2026-07-09,KAYNES.NS,KAYNES TECHNOLOGY IND LTD,Technology,3429.1,6.8,8.57,2.91,59.6,4364.3,3001.0,-21.43,1.88,229868552192,62.83,1242.64,54.55,87.94,91.22,19.02,37.26,235.56,18.96,13.32,28.2,N/A,0.19,9.57,5.06,Revenue +87.94% YoY | Revenue +54.55% QoQ | Profit +37.26% YoY,No recent news
2026-07-09,JYOTHYLAB.NS,JYOTHY LABS LIMITED,Consumer Defensive,201.64,6.62,3.99,2.52,54.0,233.06,189.12,-13.48,0.45,74045128704,22.21,715.35,-3.28,7.56,67.52,-16.77,-11.51,78.11,10.92,N/A,N/A,N/A,0.03,22.43,11.63,ROE 22.43%,"Stocks in news: Sun Pharma, Tech Mahindra, Tata Motors, Voltas, ONGC
Jyothy Labs shares tumble 15% in two days after Henkel ends Pril, Fa licence agreements
Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Unlock Stock Score, Analyst' Ratings & Recommendations"
